movie_info_ID,title,year,imdb_score,original_language,budget,revenue,country
421,Big Hero 6 (2014),2014,77,English,165000000,647263005,AU
422,Triangle of Sadness (2022),2022,72,English,15600000,24733572,AU
423,Dungeons & Dragons (2001),2001,43,English,35000000,15185241,AU
424,Wire Room (2022),2022,66,English,101000000,321357348,US
425,Killing Jesus (2015),2015,65,English,35580000,258973331,US
426,Inside Out (2015),2015,79,English,175000000,850566343,AU
427,The Miracle of Marcelino (1955),1955,71," Spanish, Castilian",110000000,759213943,ES
428,Fury (2014),2014,75,English,80000000,210315681,AU
429,Welcome to the Club (2022),2022,66,English,124000000,690278154,US
430,Emancipation (2022),2022,80,English,120000000,0,US
431,Undisputed III: Redemption (2010),2010,76,English,3000000,78701381,AU
432,The Last Warrior: Root of Evil (2021),2021,69,Russian,8400000,27658331,RU
433,After We Fell (2021),2021,71,English,14000000,21500000,AU
434,Seoul Vibe (2022),2022,67,Korean,160200000,348577844,KR
435,One Week Friends (2022),2022,52,Chinese,111940000,638332462,CN
436,Space Jam: A New Legacy (2021),2021,69,English,150000000,143987946,AU
437,Nobody (2021),2021,81,English,16000000,57512470,AU
438,The Tiger's Nest (2022),2022,70,English,120000000,305330864,IT
439,Naruto Shippuden the Movie (2007),2007,72,Japanese,33111535,10000000,JP
440,Terrifier (2016),2016,66,English,35000,0,US
441,In the Forest (2022),2022,60,English,84600000,178745725,US
442,The Amazing Spider-Man (2012),2012,67,English,220000000,757890267,AU
443,Evil Dead (2013),2013,65,English,17000000,99010045,AU
444,El asistente (2023),2023,100," Spanish, Castilian",201000000,1569323843,AR
445,Virus:32 (2022),2022,69," Spanish, Castilian",101400000,531683245,AR
446,Linoleum (2023),2023,68,English,109000000,673135995,AU
447,After We Collided (2021),2021,72,English,24685792,42000000,AU
448,Sinner: The Secret Diary of a Nymphomaniac (1973),1973,49,French,167400000,997517367,FR
449,A Quiet Place Part II (2021),2021,75,English,61000000,297400000,AU
450,Twilight (2008),2008,63,English,37000000,402278564,AU
452,Warriors of Future (2022),2022,73,Chinese,71460000,300356421,CN
453,Spider-Man: Homecoming (2017),2017,74,English,175000000,878271291,AU
454,Howl's Moving Castle (2005),2005,84,Japanese,24000000,236049757,AU
455,World War Z (2013),2013,68,English,190000000,531861650,AU
456,Charlie and the Chocolate Factory (2005),2005,70,English,150000000,475825484,AU
457,High Heat (2023),2023,60,English,78000000,277412220,AU
458,How to Train Your Dragon: The Hidden World (2019),2019,78,English,129000000,521533238,AU
459,Girl at the Window (2022),2022,65,English,95200000,294248739,AU
460,Hellraiser (2022),2022,64,English,1000000,14575148,AU
461,Pacific Rim (2013),2013,69,English,190000000,411002906,AU
462,My Hero Academia: Heroes Rising (2020),2020,82,Japanese,21911000,29900850,AU
463,After (2019),2019,72,English,14000000,57926850,AU
465,The Hangover (2009),2009,73,English,35000000,465487583,AU
466,The Adam Project (2022),2022,71,English,116000000,203098455,AU
467,Trick or Treat Scooby-Doo! (2022),2022,73,English,85000000,575808566,US
468,The Tangalanga Method (2023),2023,60," Spanish, Castilian",114200000,241031716,AR
469,Last Man Down (2021),2021,58,English,165000000,250351474,AU
470,The Emperor's New Groove (2001),2001,75,English,100000000,169630573,AU
471,The Princess (2022),2022,69,English,89000000,518519804,US
472,The Lion King (2019),2019,71,English,260000000,1647733638,AU
474,Jungle Cruise (2021),2021,75,English,200000000,210469803,AU
475,The Nun (2018),2018,59,English,22000000,363391647,AU
476,Superfast! (2015),2015,50,English,20000000,3146707,US
477,Code Name Banshee (2022),2022,59,English,70520000,457654821,US
478,Beauty Salon: Special Service 2 (2018),2018,70,Korean,105740523,345465556,KR
479,The Parent Trap (1998),1998,71,English,15000000,92108518,US
480,One Way (2022),2022,64,English,98600000,688313467,AU
481,Monster High: The Movie (2022),2022,70,English,147200000,432006011,US
482,Furious 7 (2015),2015,72,English,190000000,1514553486,AU
483,The Conjuring 2 (2016),2016,73,English,40000000,321834351,AU
484,Overdose (2022),2022,66,French,99400000,341205403,FR
485,Dragon Ball Z: Broly – The Legendary Super Saiyan (1993),1993,73,Japanese,25100000,21658982,JP
486,Inception (2010),2010,84,English,160000000,728537960,AU
487,Frozen (2013),2013,72,English,150000000,1256887580,AU
488,Madagascar: A Little Wild Holiday Goose Chase (2021),2021,63,English,83400000,191964060,US
489,God's Not Dead: A Light in Darkness (2018),2018,69,English,56400000,5728940,US
490,Top Gun (1986),1986,70,English,15000000,357469522,AU
491,The Prince of Egypt (1998),1998,72,English,60000000,218613188,AU
492,The Requin (2022),2022,50,English,8500000,130493,US
493,It Chapter Two (2019),2019,69,English,79000000,473122525,AU
494,The Unholy (2021),2021,67,English,10000000,30792024,AU
495,Cinderella (1950),1950,70,English,95000000,542351353,AU
497,The Lord of the Rings: The Fellowship of the Ring (2001),2001,84,English,93000000,891216824,AU
498,The Hip Hop Nutcracker (2022),2022,57,English,92000000,220028554,US
499,Margaux (2022),2022,68,English,49000000,499592777,US
500,Beauty Salon: Special Service (2016),2016,62,Korean,119700000,333485619,KR
501,Black Widow (2021),2021,74,English,200000000,379751131,AU
502,Blowback (2022),2022,61,English,129000000,361706066,AU
503,As They Made Us (2022),2022,55,English,158000000,184193215,US
504,Frank and Penelope (2022),2022,77,English,138100000,717029254,US
505,Finding Nemo (2003),2003,78,English,94000000,936094852,AU
506,Ben-Hur (2016),2016,57,English,95000000,91669648,AU
508,Don't Open the Door (2022),2022,71," Spanish, Castilian",78300000,349714816,MX
509,Grown Ups 2 (2013),2013,61,English,80000000,247023808,AU
510,High School Teacher: Maturing (1985),1985,60,Japanese,73800000,346352260,JP
511,Thor (2011),2011,68,English,150000000,449326618,AU
512,Batman and Superman: Battle of the Super Sons (2022),2022,79,English,148000000,1180818577,US
513,Captain America: Civil War (2016),2016,74,English,250000000,1151899586,AU
514,Dungeons & Dragons: Wrath of the Dragon God (2005),2005,43,English,102300000,633555866,GB
515,Doctor Strange (2016),2016,74,English,165000000,676343174,AU
516,Transformers: Age of Extinction (2014),2014,59,English,210000000,1104054072,AU
517,Carter (2022),2022,62,Korean,38200000,319040588,KR
518,ODDTAXI in the Woods (2022),2022,67,Japanese,116000000,616543720,JP
519,Joseph: King of Dreams (2000),2000,68,English,79000000,601957369,US
520,The Call of the Wild (2020),2020,76,English,125000000,107351191,AU
521,No Exit (2022),2022,70,English,59500000,596465139,AU
522,The Addams Family 2 (2022),2022,71,English,9330400,119815153,AU
523,An Interview with God (2018),2018,71,English,105000000,496783754,AU
524,Dune (2021),2021,78,English,165000000,391774790,AU
526,L.O.L. Surprise! Winter Fashion Show (2022),2022,79,English,118400000,599966189,US
527,Up (2009),2009,79,English,175000000,731463377,AU
528,Pirates of the Caribbean: Dead Men Tell No Tales (2017),2017,66,English,230000000,794861794,AU
529,The Amazing Spider-Man 2 (2014),2014,65,English,200000000,708996336,AU
530,Ice Age: Dawn of the Dinosaurs (2009),2009,67,English,90000000,886686817,AU
531,The princess (2022),2022,73," Spanish, Castilian",104400000,492717594,MX
532,Alien Sniperess (2022),2022,37,English,58670000,385960548,US
533,Toy Story 2 (1999),1999,76,English,90000000,511358276,AU
534,Reggie (2023),2023,54,English,138800000,293853255,US
535,Renfield (2023),2023,83,English,86203077,12076404,AU
536,Barbie: Mermaid Power (2022),2022,73,English,123600000,590203752,AU
537,Grown Ups (2010),2010,64,English,75000000,272222420,AU
538,Hidden Figures (2017),2017,81,English,25000000,230677636,AU
539,The Twilight Saga: Eclipse (2010),2010,62,English,68000000,706102828,AU
540,Halloween Ends (2022),2022,63,English,20000000,105199765,AU
541,Corpus Christi (2019),2019,77,Polish,1300000,10951283,PL
542,"Goodbye, Don Glees! (2022)",2022,60,Japanese,111000000,251309155,JP
543,The Contractor (2022),2022,65,English,43967862,2122288,AU
544,Samson (2018),2018,58,English,8101468,4873825,US
545,The Bible: In the Beginning... (1966),1966,73,English,18000000,52356840,US
546,Deadpool 2 (2018),2018,75,English,110000000,786362370,AU
547,San Andreas (2015),2015,62,English,110000000,456258539,AU
548,Infinite (2021),2021,66,English,105800000,682359112,AU
549,Finding Grace (2020),2020,58,English,61498000,254671383,US
550,Risen (2016),2016,61,English,20000000,46244066,US
551,Bad Luck Banging or Loony Porn (2021),2021,65,Romanian,100000000,246367071,AU
552,Mortal Kombat Legends: Snow Blind (2022),2022,79,English,121600000,796809611,AU
553,2037 (2022),2022,71,Korean,118000000,624618913,KR
554,Your Boyfriend Is Mine (2022),2022,68,English,115500000,468695206,US
555,A Writer's Odyssey (2021),2021,72,Chinese,26548000,150123320,CN
556,Spirited Away (2002),2002,85,Japanese,19000000,274925095,AU
557,Under Wraps 2 (2022),2022,67,English,123400000,585545192,US
558,Super Mario Bros: This Ain't No Video Game (2014),2014,34,English,54640000,329856760,GB
559,The Life and Passion of Jesus Christ (1903),1903,63,French,106400000,524759370,FR
560,Monster Hunter (2021),2021,67,English,60000000,47853893,AU
561,Ted 2 (2015),2015,63,English,68000000,217214143,AU
562,Office Invasion (2022),2022,58,English,54200000,485386108,US
563,The Bush (2022),2022,50," Spanish, Castilian",138600000,308041312,AR
564,Togo (2022),2022,66," Spanish, Castilian",76400000,651222288,BR
565,The Exorcist (2001),2001,77,English,12000000,428214478,AU
566,Dragon Ball Z: Wrath of the Dragon (1995),1995,72,Japanese,30314000,24000000,JP
567,Day Shift (2022),2022,69,English,152000000,500715939,AU
568,Extraction 2 (2023),2023,0,English,226000000,175269998,US
569,Three Steps Above Heaven (2010),2010,78," Spanish, Castilian",99600000,555598357,ES
570,The Hunger Games: Catching Fire (2013),2013,74,English,130000000,864868047,AU
571,Nope (2022),2022,69,English,68000000,171172274,AU
572,I Am Legend (2008),2008,72,English,150000000,585410052,AU
573,Avatar: Creating the World of Pandora (2010),2010,70,English,100140523,625891229,CZ
574,Paws of Fury: The Legend of Hank (2022),2022,68,English,45000000,40166138,AU
575,Kingsman: The Secret Service (2015),2015,76,English,94000000,404561724,AU
576,The Witch: Part 2. The Other One (2022),2022,71,Korean,26012400,23000000,KR
577,Blacklight (2022),2022,63,English,29000000,16017096,AU
578,The Lord of the Rings: The Return of the King (2003),2003,85,English,94000000,1121386981,AU
579,Thor: The Dark World (2013),2013,65,English,150000000,644602516,AU
580,Chernobyl: Abyss (2021),2021,62,Russian,9100000,6459306,AU
581,My Hero Academia: Two Heroes (2018),2018,79,Japanese,12000000,31478826,AU
582,Overcomer (2019),2019,77,English,5000000,38093564,AU
583,Soul (2020),2020,82,English,150000000,136384442,AU
584,Exploits of a Young Don Juan (1987),1987,57,French,59400000,448288134,FR
585,Journey 2: The Mysterious Island (2012),2012,61,English,79000000,318146162,AU
586,The Key Game (2022),2022,59," Spanish, Castilian",135159000,234980052,ES
587,The Twilight Saga: Breaking Dawn - Part 2 (2012),2012,65,English,120000000,829747654,AU
588,Balik Taya (2023),2023,20,Tagalog,12001040,38139010,PH
589,The Vatican Tapes (2015),2015,53,English,13000000,14929184,US
590,The Hunger Games: Mockingjay - Part 2 (2015),2015,69,English,160000000,647396133,AU
591,Scary Movie (2000),2000,63,English,19000000,277200000,AU
592,The Dark Knight (2008),2008,85,English,185000000,1006234167,AU
593,Miracles from Heaven (2016),2016,74,English,13000000,73773317,AU
594,Toy Story 4 (2019),2019,75,English,200000000,1073064540,AU
595,The SpongeBob Movie: Sponge on the Run (2020),2020,75,English,60000000,4810790,AU
596,Trolls World Tour (2020),2020,74,English,17622000,47000000,AU
597,Iron Man 3 (2013),2013,69,English,200000000,1215392272,AU
598,Prometheus (2012),2012,65,English,125000000,402448265,AU
599,Toy Story 3 (2010),2010,78,English,200000000,1068879522,AU
600,The Green Mile (2000),2000,85,English,60000000,290701374,AU
601,Deathstroke: Knights & Dragons - The Movie (2020),2020,70,English,157000000,563127144,US
602,Mulan (2020),2020,69,English,200000000,69973540,AU
604,Wild Is the Wind (2022),2022,56,English,77200000,250609542,ZA
605,Fifty Shades Darker (2017),2017,65,English,55000000,381367046,AU
606,Guardians of the Galaxy Vol. 2 (2017),2017,76,English,200000000,863756051,AU
607,Ant-Man and the Wasp (2018),2018,70,English,130000000,623144660,AU
608,Joker (2019),2019,82,English,55000000,1069121583,AU
609,Alienoid (2022),2022,72,Korean,24457676,100556193,KR
610,Percy Jackson & the Olympians: The Lightning Thief (2010),2010,62,English,95000000,223050874,AU
611,Constantine (2005),2005,70,English,75000000,221593554,AU
612,Deinfluencer (2022),2022,46,English,94000000,437537244,US
613,The Desperate Hour (2022),2022,61,English,62000000,379472585,AU
614,Gifted (2017),2017,81,English,7000000,36964656,AU
615,Kung Fu Panda (2008),2008,72,English,130000000,631910531,AU
616,Family Game (2022),2022,55,French,4000000,1039744,CA
617,You Will Not Have My Hate (2022),2022,49,French,158800000,677460163,DE
618,Roald Dahl's The Witches (2020),2020,64,English,49500000,29303571,AU
619,The Man from Earth (2008),2008,76,English,200000,58992776,AU
620,Wrong Turn 3: Left for Dead (2009),2009,56,English,3000000,37753869,US
621,Apocalypto (2006),2006,75,English,40000000,121032272,AU
622,Erotic Ghost Story (1990),1990,58,Cantonese,95000000,292616817,HK
623,Somebody I Used to Know (2023),2023,60,English,128000000,635149752,US
624,You Won't Be Alone (2022),2022,66,Macedonian,39677129,125000,AU
625,The Takeover (2022),2022,59," Dutch, Flemish",121000000,466223042,NL
626,Venom (2018),2018,68,English,116000000,856081053,AU
628,Catch Me If You Can (2003),2003,80,English,52000000,352114312,AU
629,The Lord of the Rings: The Two Towers (2002),2002,84,English,94000000,919148764,AU
630,Mari(dos) (2023),2023,38," Spanish, Castilian",64500000,385960548,ES
631,Through My Window (2022),2022,74," Spanish, Castilian",85000000,645835675,ES
632,Decision to Leave (2022),2022,74,Korean,6993600,16914773,AU
633,Dead for a Dollar (2022),2022,57,English,134600000,409636263,US
634,X-Men: Apocalypse (2016),2016,65,English,178000000,542537546,AU
635,No Time to Die (2021),2021,74,English,250000000,759959662,AU
636,Extraction (2020),2020,73,English,65000000,0,AU
637,A Trip to Infinity (2022),2022,73,English,53600000,682429959,US
638,Alita: Battle Angel (2019),2019,72,English,170000000,401900040,AU
639,Brave (2012),2012,70,English,185000000,554606532,AU
640,Monsters University (2013),2013,70,English,200000000,743455810,AU
641,Iron Man (2008),2008,76,English,186000000,585171547,AU
642,Snow White and the Seven Dwarfs (1938),1938,71,English,1488000,184925486,AU
643,The Curse of La Llorona (2019),2019,57,English,9000000,123133739,AU
644,Teenage Mutant Ninja Turtles (2014),2014,59,English,125000000,485004754,AU
646,Constantine: The House of Mystery (2022),2022,70,English,146400000,638963437,US
647,The Hobbit: An Unexpected Journey (2012),2012,73,English,200000000,1014938545,AU
648,Kimi (2022),2022,63,English,3500000,192301839,US
649,Spider-Man: Far From Home (2019),2019,75,English,160000000,1132107522,AU
650,Cuento de Primavera-A Spring Tale (2022),2022,81," Spanish, Castilian",77600000,827017257,US
651,Finch (2021),2021,80,English,2500000,61416888,AU
652,The Hangover Part II (2011),2011,65,English,80000000,586764305,AU
653,The Stranger (2022),2022,62,English,73600000,306445940,AU
654,The Man from Toronto (2022),2022,66,English,75000000,416154234,US
655,2012 (2009),2009,58,English,200000000,757677748,AU
656,White Chicks (2004),2004,69,English,20000000,111448997,AU
657,Army of Thieves (2021),2021,69,English,175200000,393196433,AU
658,Dragon Ball Z: Battle of Gods (2013),2013,68,Japanese,20950000,50461371,AU
659,Star Wars (1977),1977,82,English,11000000,775398007,AU
660,Scream 2 (1997),1997,65,English,24000000,172363301,US
661,American Sniper (2015),2015,74,English,58000000,547326372,AU
662,Last Days in the Desert (2016),2016,57,English,124600000,375161639,US
663,Lobo Feroz (2023),2023,63," Spanish, Castilian",88200000,783754106,ES
664,The Forever Purge (2021),2021,71,English,18000000,76950525,AU
665,Scary Movie 5 (2013),2013,48,English,20000000,78378744,AU
666,Annabelle: Creation (2017),2017,66,English,15000000,305384865,AU
667,Meet Joe Black (1999),1999,73,English,85000000,44650003,AU
668,Dawn of the Planet of the Apes (2014),2014,73,English,170000000,710644566,AU
669,Scarface (1984),1984,82,English,25000000,44942821,AU
670,Train to Busan (2016),2016,78,Korean,8500000,87547518,AU
