bechdel_ID,title,bechdel_score,bechdel_pass,rating_year,movie_info_ID
5413,Swingers (1996),2,0,2014,
5414,"Killing, The (1956)",1,0,2014,
5415,Meatballs (1979),3,1,2014,
5416,Oculus (2014),3,1,2014,3454.0
5417,Heist (2001),3,1,2014,
5418,Mega Shark vs. Mecha Shark (2014),3,1,2014,
5420,Jackie (2012),3,1,2014,
5421,Yves Saint Laurent (2014),2,0,2014,
5422,Stupeur et Tremblements (2003),3,1,2014,
5424,"Librarian: Return to King Solomon&#39;s Mines, The (2006)",1,0,2014,
5425,Un Coeur en Hiver (1992),3,1,2014,
5426,Rat Race (2001),3,1,2014,
5427,"Dead Zone, The (1983)",1,0,2014,
5428,Fading Gigolo (2013),2,0,2014,
5429,Amazing Spider-Man 2 (2014),1,0,2014,
5430,Dies irae (2003),0,0,2014,
5431,Gulliver&#39;s Travels (1902),0,0,2014,
5432,"Twentieth Century Tramp; or, Happy Hooligan and His Airship, The (1902)",0,0,2014,
5433,Pauvre Pierrot (1892),0,0,2014,
5434,"Man with the Golden Gun, The (1974)",1,0,2014,
5435,Humorous Phases of Funny Faces (1906),0,0,2014,
5436,Trap for Cinderella (2013),3,1,2014,
5437,Reve et realite (1901),0,0,2014,
5438,Let Me Dream Again (1900),0,0,2014,
5439,Don Juan (Or If Don Juan Were a Woman) (1973),3,1,2014,
5440,Ramayana: The Epic (2010),2,0,2014,
5441,Are Crooks Dishonest? (1918),0,0,2014,
5442,Draft Day (2014),2,0,2014,
5443,Mephistopheles&#39; School of Magic (1902),0,0,2014,
5444,Tables Turned on the Gardener (1895),0,0,2014,
5445,La fee aux choux (1896),0,0,2014,
5446,"Doctor and the Monkey, The (1900)",0,0,2014,
5449,Belle (2014),3,1,2014,
5450,Hard Corner: Le Film (2014),1,0,2014,
5451,Shut em up (2007),1,0,2014,
5452,Serendipity (2001),3,1,2014,
5453,"Pirate Fairy, The (2014)",3,1,2014,
5454,Moonlight Mile (2002),3,1,2014,
5455,"Proposition, The (2005)",1,0,2014,
5456,"Fault in Our Stars, The (2014)",3,1,2014,
5458,Nosferatu In Love (2014),0,0,2014,
5459,Natural Born Killers (1994),3,1,2014,5230.0
5460,Bad Words (2013),2,0,2014,
5461,Gracie (2007),3,1,2014,
5462,And Then Came Lola (2009),3,1,2014,
5463,Urban Legends: Bloody Mary (2005),3,1,2014,8574.0
5464,Words and Pictures (2013),3,1,2014,
5465,Walk of Shame (2014),3,1,2014,5759.0
5466,Godzilla (2014),2,0,2014,1386.0
5467,"Sure Thing, The (1985)",3,1,2014,
5468,Starving in Suburbia (2014),3,1,2014,
5469,Kenna (2008),3,1,2014,
5470,Aparajito (1956),3,1,2014,
5471,Pather Panchali (1955),3,1,2014,
5473,A Christmas Story (1983),1,0,2014,
5474,Bronson (2008),1,0,2014,
5475,"Ruins, The (2008)",3,1,2014,
5477,Comes a Bright Day (2012),0,0,2014,
5478,An Easter Bunny Puppy (2013),3,1,2014,
5479,A Halloween Puppy (2012),2,0,2014,
5480,G.B.F. (2013),3,1,2014,
5481,Dead at 17 (2008),3,1,2014,
5482,Muppets Most Wanted (2014),1,0,2014,7117.0
5483,Spider-Man 3 (2007),2,0,2014,909.0
5484,"Music Lovers, The (1970)",1,0,2014,
5485,A Raisin in the Sun (1961),3,1,2014,
5486,Chef (2014),1,0,2014,5218.0
5488,Praia do Futuro (2014),1,0,2014,
5489,Entity (2012),3,1,2014,
5490,Odd Thomas (2013),3,1,2014,2363.0
5491,Interior. Leather Bar. (2013),1,0,2014,
5492,A Thousand Words (2012),2,0,2014,5386.0
5493,Beavis and Butt-Head Do America (1996),1,0,2014,7900.0
5494,Hurlyburly (1998),1,0,2014,
5496,Freedom Writers (2007),1,0,2014,4122.0
5497,"Chase, The (1946)",1,0,2014,
5498,Swimmers (2005),3,1,2014,
5499,X-Men: Days of Future Past (2014),1,0,2014,1003.0
5500,Bluebeard (1901),0,0,2014,
5501,"Lust, Caution (2007)",3,1,2014,5672.0
5502,Lemonade Mouth (2011),3,1,2014,6833.0
5503,My Boss&#39;s Daughter (2003),3,1,2014,
5504,"Tigger Movie, The (2000)",0,0,2014,
5505,Gojira (1954),1,0,2014,
5506,Drool (2009),3,1,2014,
5507,Touchy Feely (2013),3,1,2014,
5508,Boyhood (2014),3,1,2014,5356.0
5509,Mataharis (2007),3,1,2014,
5510,Maleficent (2014),3,1,2014,720.0
5511,Hollywoodland (2006),2,0,2014,
5512,"Conformist, The (1970)",3,1,2014,
5513,"Unsinkable Molly Brown, The (1964)",3,1,2014,
5515,Grace of Monaco (2014),3,1,2014,
5516,"Something, Anything (2014)",3,1,2014,
5517,A Million Ways to Die in the West (2014),2,0,2014,1168.0
5518,"Punk Singer, The (2013)",3,1,2014,
5520,Best Night Ever (2013),3,1,2014,
5521,Body Snatchers (1993),3,1,2014,
5522,"Atlantis Conspiracy, The (2001)",3,1,2014,
5523,Lost in the Stratosphere (1934),2,0,2014,
5524,Romance &amp; Cigarettes (2005),3,1,2014,
5525,"Immigrant, The (2013)",3,1,2014,
5526,Palo Alto (2013),3,1,2014,
5527,Locke (2013),0,0,2014,
5528,Brokedown Palace (1999),3,1,2014,7649.0
5529,Edge of Tomorrow (2014),1,0,2014,1824.0
5530,"Bourne Ultimatum, The (2007)",2,0,2014,
5531,Death Wish (1974),3,1,2014,
5533,"Bikini Carwash Company, The (1992)",3,1,2014,
5534,Chopper Chicks in Zombietown (1989),3,1,2014,
5535,"Skeleton Twins, The (2014)",3,1,2014,
5536,Twelve Thirty (2010),3,1,2014,
5537,Justice Is Mind (2013),3,1,2014,
5538,Die Wand (2012),0,0,2014,
5539,"Pianist, The (2002)",1,0,2014,
5540,"Bag Man, The (2014)",1,0,2014,
5541,Decoding Annie Parker (2013),3,1,2014,
5542,"Pretty One, The (2013)",3,1,2014,
5543,About Sunny (2011),3,1,2014,
5544,Scary Movie (2000),3,1,2014,591.0
5545,EdTV (1999),1,0,2014,
5547,Bad Reputation (2005),3,1,2014,
5549,Barbie in the 12 Dancing Princesses (2006),3,1,2014,
5550,After the Sunset (2004),3,1,2014,
5551,Crash (1996),3,1,2014,
5552,"Pink Panther, The (2006)",1,0,2014,
5553,Ragamuffin (2014),2,0,2014,
5554,Fires Were Started (1943),0,0,2014,
5555,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut (1956),0,0,2014,
5556,Lord of the Flies (1990),0,0,2014,4692.0
5558,House of Tolerance (2011),3,1,2014,
5559,"Rover, The (2014)",0,0,2014,
5560,American Pie 2 (2001),3,1,2014,1228.0
5563,Friday the 13th: A New Beginning (1985),3,1,2014,4412.0
5564,Re-Animator (1985),0,0,2014,9861.0
5568,Girl Walks Into a Bar (2011),3,1,2014,
5569,Caddyshack II (1988),3,1,2014,
5570,"Last Stand, The (2013)",1,0,2014,
5571,Ju-on: The Grudge (2002),3,1,2014,
5572,Dorfman in Love (2011),3,1,2014,
5573,Dear Frankie (2004),3,1,2014,9976.0
5574,Born on the Fourth of July (1989),3,1,2014,
5575,"Change-Up, The (2011)",1,0,2014,
5576,"Kings of Summer, The (2013)",2,0,2014,
5579,Kaze tachinu (2013),3,1,2014,
5580,Rising Sun (1993),1,0,2014,9258.0
5581,Stella (1990),2,0,2014,
5583,"So, You&#39;ve Downloaded a Demon (2007)",3,1,2014,
5584,I Can&#39;t Think Straight (2008),3,1,2014,
5585,Lonely Hearts (2006),3,1,2014,
5586,Make the Yuletide Gay (2009),3,1,2014,
5587,Life Inside Out (2013),3,1,2014,
5589,"Grand Seduction, The (2013)",1,0,2014,
5590,Obvious Child (2014),3,1,2014,
5592,House II: The Second Story (1987),3,1,2014,
5593,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo (1992),0,0,2014,
5594,Asian School Girls (2014),3,1,2014,
5595,"Adventures of Baron Munchausen, The (1988)",1,0,2014,
5597,What We Do in the Shadows (2014),1,0,2014,7586.0
5598,Transformers: Age of Extinction (2014),3,1,2014,516.0
5600,Shadow Dancer (2012),3,1,2014,
5601,"Untamable Whiskers, The (1904)",0,0,2014,
5602,"Black Imp, The (1905)",0,0,2014,
5603,"Hilarious Posters, The (1906)",0,0,2014,
5604,Beneath (2013),0,0,2014,9478.0
5605,Mission: Impossible II (2000),0,0,2014,1967.0
5606,Mission: Impossible III (2006),1,0,2014,1803.0
5607,"Young and Prodigious T.S. Spivet, The (2013)",3,1,2014,
5608,Tammy (2014),3,1,2014,5810.0
5609,Jersey Girl (2004),2,0,2014,6610.0
5610,White Alligator (2012),3,1,2014,
5612,Cybergeddon (2012),3,1,2014,
5613,Yip Man: Jung gik yat jin (2013),3,1,2014,
5614,"Welcome Home, Roxy Carmichael (1990)",3,1,2014,
5615,Good Glue Sticks (1907),0,0,2014,
5616,Begin Again (2014),3,1,2014,6259.0
5617,Murder at the Baskervilles (Silver Blaze) (1937),1,0,2014,
5618,How to Train Your Dragon 2 (2014),1,0,2014,817.0
5619,Wir sind die Neuen (2014),3,1,2014,
5620,Calvary (2014),2,0,2014,
5621,"Master of Disguise, The (2002)",1,0,2014,
5622,Tracks (2013),3,1,2014,
5623,Mine vaganti (2010),3,1,2014,
5624,Dawn of the Planet of the Apes (2014),1,0,2014,668.0
5625,Sabotage (2014),3,1,2014,4209.0
5626,Patema Inverted (2013),0,0,2014,4304.0
5627,Spies Like Us (1985),1,0,2014,
5628,Dead Silence (2007),1,0,2014,1720.0
5629,Bionicle 2: Legends of Metru Nui (2004),0,0,2014,
5630,All Cheerleaders Die (2013),3,1,2014,
5631,Sister Mary Explains it All (2001),3,1,2014,
5633,Dead Girls (2014),3,1,2014,
5634,Destry Rides Again (1939),3,1,2014,
5635,"Devilish Tenant, The (1909)",0,0,2014,
5636,"Joneses, The (2009)",3,1,2014,
5637,Geography Club (2013),3,1,2014,
5638,Boyz n the Hood (1991),2,0,2014,2523.0
5639,"Linguini Incident, The (1991)",3,1,2014,
5640,Homefront (2013),2,0,2014,2934.0
5641,Once Upon a Time in Vietnam (2013),0,0,2014,
5642,"Purge: Anarchy, The (2014)",3,1,2014,
5643,Wicked Blood (2014),3,1,2014,
5644,"Hairdresser, The (2010)",3,1,2014,
5645,As High as the Sky (2012),3,1,2014,
5646,Song of the South (1946),2,0,2014,
5647,"Zero Theorem, The (2013)",0,0,2014,
5649,Jersey Boys (2014),2,0,2014,
5650,Lucy (2014),3,1,2014,916.0
5652,Gabrielle (2013),3,1,2014,
5653,Blue Ruin (2013),3,1,2014,
5654,Sneakers (1992),1,0,2014,1891.0
5655,Dragon Ball Z: Wrath of the Dragon (1995),2,0,2014,566.0
5656,"Mummy: Tomb of the Dragon Emperor, The (2008)",3,1,2014,
5657,Wireboy (2012),1,0,2014,
5658,Casi divas (2008),3,1,2014,
5659,"Machinist, The (2004)",1,0,2014,
5660,"Legend of Billie Jean, The (1985)",3,1,2014,
5661,Hercules (2014),2,0,2014,1184.0
5662,Norbit (2007),2,0,2014,1889.0
5663,22 Jump St (2014),2,0,2014,
5664,Blended (2014),3,1,2014,743.0
5665,"Blood In, Blood Out (1993)",0,0,2014,
5666,Aliens in the Attic (2009),3,1,2014,5439.0
5668,Alpha House (2014),2,0,2014,
5670,Wrong Cops (2013),1,0,2014,
5671,Guardians of the Galaxy (2014),3,1,2014,1494.0
5672,Svecenikova djeca (2013),1,0,2014,
5674,Planes: Fire &amp; Rescue (2014),1,0,2014,
5675,"Good German, The (2006)",1,0,2014,
5676,Sadako 3D 2 (2013),3,1,2014,
5677,Keep Your Powder Dry (1945),3,1,2014,
5678,Jimmy&#39;s Hall (2014),1,0,2014,
5679,Into the Storm (2014),3,1,2014,2879.0
5680,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu? (2014),3,1,2014,
5681,Coal Miner&#39;s Daughter (1980),3,1,2014,
5683,"Enchanted Well, The (1903)",0,0,2014,
5684,"400 Tricks of the Devil, The (1906)",0,0,2014,
5685,A Trip to Mars (1910),0,0,2014,
5686,"Miracle Worker, The (1962)",3,1,2014,
5687,Teenage Mutant Ninja Turtles (2014),3,1,2014,644.0
5688,Jacob&#39;s Ladder (1990),1,0,2014,
5689,Life Of Riley (2014),2,0,2014,
5691,Treeless Mountain (2008),3,1,2014,
5692,"Hundred-Foot Journey, The (2014)",3,1,2014,
5693,Need for Speed (2014),1,0,2014,1440.0
5694,Damnation Alley (1977),0,0,2014,
5695,"Wrong House, The (2009)",3,1,2014,
5696,"Boxtrolls, The (2014)",2,0,2014,
5698,Beautiful Thing (1996),3,1,2014,
5699,L!fe Happens (2011),3,1,2014,
5700,"Giver, The (2014)",3,1,2014,
5701,Hector and the Search for Happiness (2014),1,0,2014,
5702,Let&#39;s Be Cops (2014),0,0,2014,
5703,"Family That Preys, The (2008)",3,1,2014,
5704,Kamome Diner (2006),3,1,2014,
5705,"Expendables 3, The (2014)",0,0,2014,
5706,Silver Streak (1976),1,0,2014,9472.0
5707,300 Worte Deutsch (2013),3,1,2014,
5708,Angels&#39; Brigade (1979),3,1,2014,
5709,When the Game Stands Tall (2014),1,0,2014,
5710,Ace Ventura: When Nature Calls (1995),0,0,2014,3985.0
5711,Dark Days (2000),0,0,2014,
5712,"Raven, The (1963)",1,0,2014,
5713,A Most Wanted Man (2014),2,0,2014,10018.0
5714,"German Doctor, The (2013)",3,1,2014,
5715,Following (1998),0,0,2014,
5716,"Virgin Suicides, The (1999)",3,1,2014,
5717,Sin City: A Dame to Kill For (2014),1,0,2014,2413.0
5718,Queen to Play (2009),3,1,2014,
5719,"Quiet Roar, The (2014)",3,1,2014,
5720,Frank (2014),1,0,2014,
5721,Get On Up (2014),2,0,2014,
5722,If I Stay (2014),3,1,2014,4631.0
5723,"Spy Who Loved Me, The (1977)",1,0,2014,
5724,"One I Love, The (2014)",3,1,2014,
5725,Bhaji on the Beach (1993),3,1,2014,
5726,Women Aren&#39;t Funny (2014),3,1,2014,
5728,Dilwale Dulhania Le Jayenge (1995),3,1,2014,
5729,"November Man, The (2014)",1,0,2014,
5730,Housebound (2014),3,1,2014,
5731,Blood Simple. (1984),1,0,2014,
5732,In Fear (2013),0,0,2014,
5733,As Above So Below (2014),3,1,2014,
5734,"Drop, The (2014)",1,0,2014,
5735,Mongolian Death Worm (2010),3,1,2014,
5736,Pickup on South Street (1953),3,1,2014,
5737,Moms&#39; Night Out (2014),3,1,2014,
5738,"Flintstones, The (1994)",3,1,2014,
5739,Cause for Alarm! (1951),3,1,2014,
5743,Spiral (2000),3,1,2014,
5745,Atlas Shrugged: Who Is John Galt? (2014),3,1,2014,
5746,"Invisible Woman, The (2013)",3,1,2014,
5747,Fr&aacute;giles (Fragile) (2005),3,1,2014,
5748,Revanche (2008),1,0,2014,
5749,Saint Seiya: Legend of Sanctuary (2014),2,0,2014,1116.0
5750,"Lady in Scarlet, The (1935)",2,0,2014,
5751,Revenge of the Nerds (1984),1,0,2014,
5753,God Help the Girl (2014),3,1,2014,
5754,"Love Punch, The (2013)",3,1,2014,
5755,"Maze Runner, The (2014)",1,0,2014,
5756,Pride (2014),3,1,2014,
5758,At Middleton (2013),3,1,2014,
5759,Tiger Eyes (2012),3,1,2014,
5760,"Brass Teapot, The (2012)",3,1,2014,
5761,Another Country (1984),0,0,2014,
5762,Caos (2001),3,1,2014,
5763,Nancy Drew... Reporter (1939),3,1,2014,
5764,Maps to the Stars (2014),3,1,2014,
5765,Lugen (2014),3,1,2014,
5766,"Riot Club, The (2014)",1,0,2014,
5767,A Nightmare on Elm Street 3: Dream Warriors (1987),3,1,2014,9906.0
5768,Escape Fire: The Fight to Rescue American Healthcare (2012),3,1,2014,
5769,Ex Drummer (2007),1,0,2014,
5770,A Walk Among the Tombstones (2014),1,0,2014,1952.0
5772,"Guest, The (1963)",0,0,2014,
5773,Gaslight (1940),3,1,2014,
5775,Mansfield Park (1999),3,1,2014,
5776,Where the Heart Is (1990),3,1,2014,
5777,Presumed Innocent (1990),1,0,2014,
5778,"Daytrippers, The (1996)",3,1,2014,
5779,Calendar Girl (1947),2,0,2014,
5780,"Disappearance of Eleanor Rigby: Them, The (2014)",3,1,2014,
5781,Phantom of the Paradise (1974),0,0,2014,
5782,"Equalizer, The (2014)",1,0,2014,
5783,"Girl from Calgary, The (1932)",2,0,2014,
5784,Reykjavik Whale Watching Massacre (2009),3,1,2014,
5785,Tad: The Lost Explorer (2012),1,0,2014,
5786,Waiting for Guffman (1996),3,1,2014,
5789,Waiting for the Moon (1987),3,1,2014,
5790,Avis de mistral (2014),3,1,2014,
5791,Ein Geschenk der Gotter (2014),3,1,2014,
5792,Amores Perros (2000),1,0,2014,3174.0
5793,Confessions of a Dangerous Mind (2002),2,0,2014,
5794,"Rugrats Movie, The (1998)",3,1,2014,
5795,Tampopo (1985),1,0,2014,
5796,Starman (1984),0,0,2014,
5797,Snow White and the Three Stooges (1961),3,1,2014,
5798,Dolemite (1975),0,0,2014,
5799,A Walk on the Moon (1999),3,1,2014,
5800,A History of Violence (2005),3,1,2014,
5801,Gone Girl (2014),3,1,2014,1364.0
5803,Storm of the Century (1999),3,1,2014,
5804,Annabelle (2014),3,1,2014,1066.0
5805,"Giant Mechanical Man, The (2012)",3,1,2014,
5806,Intolerable Cruelty (2003),3,1,2014,7633.0
5807,Two Night Stand (2014),3,1,2014,
5808,Kiss Me (2011),3,1,2014,
5809,Kill for Me (2013),3,1,2014,
5810,My Little Pony: Equestria Girls - Rainbow Rocks (2014),3,1,2014,4794.0
5811,Wish I Was Here (2014),3,1,2014,
5814,"Five Heartbeats, The (1991)",1,0,2014,
5815,Dreamgirls (2006),3,1,2014,
5817,Beyond the Lights (2014),3,1,2014,
5818,Whiplash (2014),1,0,2014,992.0
5819,High Tension (2003),3,1,2014,5132.0
5820,Soul Food (1997),3,1,2014,
5821,Search for Beauty (1934),3,1,2014,
5822,Ashley (2013),3,1,2014,
5823,Higher Learning (1995),3,1,2014,9705.0
5824,She Hate Me (2004),2,0,2014,
5825,An Unexpected Love (2003),3,1,2014,
5826,"Inbetweeners 2, The (2014)",1,0,2014,
5828,Grave Encounters (2011),0,0,2014,
5829,Flores Raras (2013),3,1,2014,
5830,Como Esquecer (2010),3,1,2014,
5831,Laggies (2014),3,1,2014,
5832,"Good Lie, The (2014)",3,1,2014,
5833,Dick Tracy (1991),1,0,2014,
5835,Mostly Ghostly: Have You Met My Ghoulfriend? (2014),3,1,2014,
5836,Who Am I - Kein System ist sicher (2014),2,0,2014,
5837,"Rico, Oskar und die Tieferschatten (2014)",1,0,2014,
5838,"Judge, The (2014)",2,0,2014,
5839,"Alexander and the Terrible, Horrible, No Good Very Bad Day (2014)",3,1,2014,
5840,Grandma&#39;s Boy (2006),3,1,2014,
5841,Haunt (2013),3,1,2014,
5843,Female Trouble (1974),3,1,2014,
5844,I Still Know What You Did Last Summer (1998),3,1,2014,4408.0
5845,Remember Sunday (2013),3,1,2014,
5846,8&frac12; (1963),3,1,2014,
5847,Mange tes morts (2014),0,0,2014,
5848,Le Paradis (2014),0,0,2014,
5849,52 Tuesdays (2013),3,1,2014,
5850,"Book of Life, The (2014)",3,1,2014,
5851,Spacked out (2000),1,0,2014,
5852,My Man Godfrey (1936),2,0,2014,
5853,Bends (2013),3,1,2014,
5854,Love in a puff (2010),1,0,2014,
5855,"A Jin de gushi / Ah Kam, the Stunt woman (1996)",1,0,2014,
5857,Big Font. Large Spacing (2009),3,1,2014,
5858,"Chaser, The (2008)",0,0,2014,
5859,Sherlock Holmes and the Secret Weapon (1942),1,0,2014,
5860,Silent House (2011),3,1,2014,
5861,"Princess Twins of Legendale, The (2013)",3,1,2014,
5862,Fury (2014),1,0,2014,428.0
5863,"Adventures of Sherlock Holmes, The (1939)",3,1,2014,
5864,"Secret of Moonacre, The (2008)",3,1,2014,
5866,Bounce (2000),2,0,2014,
5867,Grave of the Fireflies (1988),0,0,2014,
5868,"Barbie Diaries, The (2006)",3,1,2014,
5869,Hunter Prey (2010),0,0,2014,
5870,Happy Christmas (2014),3,1,2014,
5872,Terror by Night (1946),1,0,2014,
5873,Trick (1999),3,1,2014,
5874,"Salvation, The (2014)",1,0,2014,
5875,Any Questions for Ben? (2012),2,0,2014,
5876,30 Days of Night: Dark Days (2010),3,1,2014,4889.0
5877,Being Julia (2004),3,1,2014,
5878,Hour of the Wolf (1968),1,0,2014,
5879,Children of the Corn (1984),3,1,2014,3961.0
5881,Spoorloos (1988),1,0,2014,
5882,Another Me (2013),3,1,2014,
5884,Doctor Zhivago (1965),1,0,2014,
5885,Kuch Kuch Hota Hai (1998),3,1,2014,9017.0
5886,"Violin, The (2005)",1,0,2014,
5887,Nightcrawler (2014),3,1,2014,1602.0
5888,La souriante Madame Beudet (1923),3,1,2014,
5889,Triangle (2009),3,1,2014,
5890,Wrony (1994),3,1,2014,
5891,Love Takes Wing (2009),3,1,2014,
5892,Automata (2014),1,0,2014,7281.0
5894,Mine Games (2012),3,1,2014,
5895,Barbie &amp; Her Sisters in a Pony Tale (2013),3,1,2014,
5896,"Tale of The Princess Kaguya, The (2013)",3,1,2014,
5897,John Wick (2014),1,0,2014,76.0
5898,K&ouml;rkarlen (The Phantom Carriage) (1921),2,0,2014,
5899,Der Kleine Medicus - Geheimnisvolle Mission im Korper (2014),3,1,2014,
5900,Kraftidioten (2014),1,0,2014,
5901,Nanook of the North (1922),1,0,2014,
5902,Interstellar (2014),3,1,2014,191.0
5903,"Truth About Emanuel, The (2013)",3,1,2014,
5904,Nothing But the Truth (2008),3,1,2014,
5907,Children of the Corn (2009),1,0,2014,10033.0
5908,Dragon Ball Z: The Movie - The Tree of Might (1990),1,0,2014,
5909,"Little Rascals, The (1994)",2,0,2014,
5910,Vampyr (1932),3,1,2014,
5911,Birdman (2014),3,1,2014,
5912,"Crowd, The (1928)",1,0,2014,
5914,Cinderella (1899),3,1,2014,
5915,Suspense (1913),0,0,2014,
5916,Gold Diggers of 1933 (1933),3,1,2014,
5917,Legends of Oz: Dorothy&#39;s Return (2013),3,1,2014,
5918,Dear White People (2014),3,1,2014,
5919,Philadelphia (1993),2,0,2014,
5920,Alexander (2004),1,0,2014,
5921,Volcano High (2001),3,1,2014,
5922,Inherent Vice (2014),1,0,2014,
5923,Ju-on: White Ghost (2009),3,1,2014,
5926,Sabotage (1936),3,1,2014,
5927,Clouds of Sils Maria (2014),3,1,2014,
5929,Shanghai Express (1932),3,1,2014,
5930,Ha-Sodot (The Secrets) (2007),3,1,2014,
5931,"Hunger Games: Mockingjay - Part 1, The (2014)",3,1,2014,
5932,Tenchi Muy&ocirc;! In Love (1996),3,1,2014,
5933,Kabhi Khushi Kabhie Gham... (2001),3,1,2014,
5935,Citizenfour (2014),1,0,2014,
5936,Turist (2014),3,1,2014,
5937,Mr. Hulot&#39;s Holiday (1953),3,1,2014,
5938,Saboteur (1956),1,0,2014,
5940,Phoenix (2014),3,1,2014,
5941,"Imitation Game, The (2014)",2,0,2014,
5942,Foxcatcher (2014),1,0,2014,
5943,Fright Night (1985),2,0,2014,6097.0
5944,Intolerance: Love&#39;s Struggle Throughout the Ages (1916),0,0,2014,
5945,Merry Christmas Mr Lawrence (1983),0,0,2014,
5946,Mr. Smith Goes to Washington (1939),2,0,2014,
5947,Magic in the Moonlight (2014),3,1,2014,7357.0
5948,Within Our Gates (1920),3,1,2014,
5949,Our Hospitality (1923),0,0,2014,
5951,Ju-on: Black Ghost (2009),3,1,2014,
5952,Shutter (2004),1,0,2014,1942.0
5953,"Single Moms Club, The (2014)",3,1,2014,
5954,"Mothman Prophecies, The (2002)",2,0,2014,
5955,For Your Eyes Only (1981),3,1,2014,4048.0
5956,Barbie and the Secret Door (2014),3,1,2014,6472.0
5957,About a Girl (2014),3,1,2014,
5958,Foolish Wives (1922),3,1,2014,
5959,Selma (2014),3,1,2014,
5960,Bunny Lake Is Missing (1965),3,1,2014,
5961,"Dark Corner, The (1946)",1,0,2014,
5962,"Big Parade, The (1925)",2,0,2014,
5963,Zorro (1975),1,0,2014,
5965,En duva satt p&aring; en gren och funderade p&aring; tillvaron (2014),1,0,2014,
5966,Cosmonauta (2009),3,1,2014,
5967,"Dr. Mabuse, der Spieler - Ein Bild der Zeit (1922)",3,1,2014,
5968,Christmas with the Kranks (2004),3,1,2014,9039.0
5971,Wild (2014),3,1,2014,
5972,Forbidden Games (1952),3,1,2014,
5973,Ugetsu (1953),2,0,2014,
5974,Die Abenteuer des Prinzen Achmed (1926),1,0,2014,
5975,"Jazz Singer, The (1927)",1,0,2014,
5976,Veer-Zaara (2004),3,1,2014,
5977,This Is Where I Leave You (2014),2,0,2014,
5978,Leviathan (2014),3,1,2014,
5979,Blackmail (1929),2,0,2014,
5981,Ouija (2014),3,1,2014,2182.0
5982,"Homesman, The (2014)",1,0,2014,
5983,Lifeboat (1944),3,1,2014,
5985,Future Shift (2013),3,1,2014,
5986,Chalet Girl (2011),3,1,2014,
5987,"Spectacular Now, The (2013)",2,0,2014,
5988,Swades (2004),3,1,2014,
5989,Down River (2013),3,1,2014,
5990,"Last Song, The (2010)",3,1,2014,
5991,Stachka (1925),0,0,2014,
5992,rastres de s&aacute;ndal (2013),3,1,2014,
5993,Frozen in Time (2014),0,0,2014,
5994,"Hobbit: The Battle of the Five Armies, The (2014)",1,0,2014,
5995,Racing Daylight (2007),3,1,2014,
5996,Day for Night (1973),3,1,2014,
5997,Paddington (2014),3,1,2014,3064.0
5998,Summer with Monika (1953),3,1,2014,
5999,"Parallax View, The (1974)",0,0,2014,
6000,Into the Woods (2014),3,1,2014,
6001,"Interview, The (2014)",1,0,2014,
6002,102 Dalmatians (2000),3,1,2014,8898.0
6004,Particle Fever (2013),3,1,2014,
6005,Kill &#39;em All (2012),1,0,2014,
6006,Tim&#39;s Vermeer (2013),2,0,2014,
6007,Mommy (2014),3,1,2014,9558.0
6009,Mr. Turner (2014),1,0,2015,
6010,St. Vincent (2014),3,1,2015,8633.0
6011,"Babadook, The (2014)",3,1,2015,
6012,Cat on a Hot Tin Roof (1958),3,1,2015,8210.0
6013,Unbroken (2014),0,0,2015,
6015,"Hunter, The (2011)",3,1,2015,
6016,Erased (2012),1,0,2015,8571.0
6017,Anchors Aweigh (1945),0,0,2015,
6018,A Nightmare on Elm Street 2: Freddy&#39;s Revenge (1985),3,1,2015,
6019,Exodus: Gods and Kings (2014),2,0,2015,215.0
6020,A Nightmare on Elm Street 4: The Dream Master (1988),3,1,2015,3607.0
6021,Captain EO (1986),1,0,2015,
6022,Prison Girls (1972),3,1,2015,
6023,A Noite da Virada (2014),3,1,2015,
6024,A Nightmare on Elm Street 5: The Dream Child (1989),3,1,2015,
6025,White Bird in a Blizzard (2014),3,1,2015,
6026,Top Five (2014),3,1,2015,
6027,Devdas (2002),3,1,2015,
6028,Freddy&#39;s Dead: The Final Nightmare (1991),2,0,2015,
6029,New Nightmare (1994),3,1,2015,4629.0
6030,La Chienne (1931),3,1,2015,
6031,A Nous la Liberte (1931),1,0,2015,
6032,Appropriate Behavior (2014),3,1,2015,
6033,Prom (2011),3,1,2015,
6034,They Came Together (2014),3,1,2015,
6035,Good People (2014),3,1,2015,
6036,A Girl Walks Home Alone at Night (2014),3,1,2015,
6037,You&#39;re Not You (2014),3,1,2015,
6038,Grbavica (2006),3,1,2015,
6039,Mad About Mambo (2000),1,0,2015,
6040,Agatha Raisin: The Quiche of Death (2014),3,1,2015,
6042,"Baker&#39;s Wife, The (1938)",1,0,2015,
6043,Little Caesar (1931),1,0,2015,
6046,Throw of the Dice (1929),0,0,2015,
6047,A Nightmare on Elm Street (2010),3,1,2015,2811.0
6048,Frau Muller muss weg (2015),3,1,2015,
6050,Zero Motivation (2014),3,1,2015,
6051,Three on a Match (1932),3,1,2015,
6053,"Two Days, One NIght (2014)",3,1,2015,
6054,Ei Kiitos (2014),2,0,2015,
